 i  j inwind            r        theta           v_x          v_y           v_z          rho          t_e        t_rad
 6  2      0 5.894667e+13 6.000000e+00  1.775287e+09 0.000000e+00  1.368194e+10 2.878332e-14 1.736833e+05 1.929814e+05
 6  3      0 5.894667e+13 9.000000e+00  2.599298e+09 0.000000e+00  1.618209e+10 2.708934e-14 1.731556e+05 1.923951e+05
 6  4      0 5.894667e+13 1.200000e+01  3.799823e+09 0.000000e+00  1.771587e+10 4.491494e-14 1.695846e+05 1.884273e+05
 6  5      0 5.894667e+13 1.500000e+01  5.078566e+09 0.000000e+00  1.828706e+10 8.724892e-14 1.647448e+05 1.830497e+05
 6  6      0 5.894667e+13 1.800000e+01  5.987296e+09 0.000000e+00  1.794195e+10 1.480368e-13 1.576705e+05 1.751895e+05
 6  7      0 5.894667e+13 2.100000e+01  6.590818e+09 0.000000e+00  1.693628e+10 2.177500e-13 1.496967e+05 1.663297e+05
 6  8      0 5.894667e+13 2.400000e+01  6.901042e+09 0.000000e+00  1.545487e+10 2.821961e-13 1.416435e+05 1.573817e+05
 6  9      0 5.894667e+13 2.700000e+01  6.823170e+09 0.000000e+00  1.360384e+10 3.331193e-13 1.360624e+05 1.511804e+05
 6 10      0 5.894667e+13 3.000000e+01  6.451611e+09 0.000000e+00  1.146927e+10 3.758367e-13 1.317213e+05 1.463570e+05
 6 11      0 5.894667e+13 3.300000e+01  5.698428e+09 0.000000e+00  9.131148e+09 4.193620e-13 1.290195e+05 1.433550e+05
 6 12      0 5.894667e+13 3.600000e+01  4.806132e+09 0.000000e+00  6.983602e+09 4.690270e-13 1.278959e+05 1.421066e+05
 6 13      0 5.894667e+13 3.900000e+01  3.949867e+09 0.000000e+00  5.289843e+09 5.211889e-13 1.276107e+05 1.417897e+05
 6 14      0 5.894667e+13 4.200000e+01  3.240635e+09 0.000000e+00  4.093934e+09 5.756625e-13 1.282314e+05 1.424794e+05
 6 15      0 5.894667e+13 4.500000e+01  2.665743e+09 0.000000e+00  3.243184e+09 6.269433e-13 1.294591e+05 1.438434e+05
 6 16      0 5.894667e+13 4.800000e+01  2.240763e+09 0.000000e+00  2.646931e+09 6.693337e-13 1.314570e+05 1.460634e+05
 6 17      0 5.894667e+13 5.100000e+01  1.907548e+09 0.000000e+00  2.203829e+09 7.173055e-13 1.336734e+05 1.485260e+05
 6 18      0 5.894667e+13 5.400000e+01  1.626355e+09 0.000000e+00  1.839347e+09 7.895965e-13 1.362422e+05 1.513802e+05
 6 19      0 5.894667e+13 5.700000e+01  1.386460e+09 0.000000e+00  1.530590e+09 8.826855e-13 1.390686e+05 1.545207e+05
 6 20      0 5.894667e+13 6.000000e+01  1.153795e+09 0.000000e+00  1.253348e+09 9.853904e-13 1.421330e+05 1.579256e+05
 6 21      0 5.894667e+13 6.300000e+01  9.105716e+08 0.000000e+00  9.897928e+08 1.167305e-12 1.457878e+05 1.619864e+05
 6 22      0 5.894667e+13 6.600000e+01  6.784627e+08 0.000000e+00  7.454267e+08 1.527147e-12 1.504298e+05 1.671443e+05
 6 23      0 5.894667e+13 6.900000e+01  4.551081e+08 0.000000e+00  5.349359e+08 2.137387e-12 1.562344e+05 1.735938e+05
 6 24      0 5.894667e+13 7.200000e+01  2.184339e+08 0.000000e+00  3.505362e+08 3.516760e-12 1.656207e+05 1.840230e+05
 6 25      0 5.894667e+13 7.500000e+01 -2.256698e+07 0.000000e+00  1.799005e+08 6.410232e-12 1.783513e+05 1.981681e+05
 6 26      0 5.894667e+13 7.800000e+01 -2.893953e+08 0.000000e+00  6.055945e+07 1.121794e-11 1.991489e+05 2.212766e+05
 6 27      0 5.894667e+13 8.100000e+01 -4.689945e+08 0.000000e+00 -3.486240e+07 1.674286e-11 2.220049e+05 2.466721e+05
 6 28      0 5.894667e+13 8.400000e+01 -5.892430e+08 0.000000e+00 -5.821696e+07 2.290855e-11 2.416970e+05 2.685523e+05
 6 29      0 5.894667e+13 8.700000e+01 -6.512039e+08 0.000000e+00 -9.934123e+07 3.071836e-11 2.608592e+05 2.898436e+05
 6 30     -1 5.894667e+13 9.000000e+01 -6.680756e+08 0.000000e+00 -9.597952e+05 0.000000e+00 0.000000e+00 0.000000e+00
 6 31     -1 5.894667e+13 9.000000e+01 -6.680756e+08 0.000000e+00 -9.597952e+05 0.000000e+00 0.000000e+00 0.000000e+00
 7  0     -1 6.326386e+13 0.000000e+00 -1.610752e+09 0.000000e+00  8.161730e+09 0.000000e+00 0.000000e+00 0.000000e+00
 7  1     -1 6.326386e+13 3.000000e+00  9.917544e+08 0.000000e+00  1.096766e+10 0.000000e+00 0.000000e+00 0.000000e+00
 7  2      0 6.326386e+13 6.000000e+00  1.709688e+09 0.000000e+00  1.432273e+10 2.729271e-14 1.701929e+05 1.891032e+05
 7  3      0 6.326386e+13 9.000000e+00  2.624977e+09 0.000000e+00  1.676872e+10 2.746551e-14 1.691382e+05 1.879313e+05
 7  4      0 6.326386e+13 1.200000e+01  3.786578e+09 0.000000e+00  1.819621e+10 4.796646e-14 1.643489e+05 1.826099e+05
 7  5      0 6.326386e+13 1.500000e+01  4.967678e+09 0.000000e+00  1.859018e+10 9.136231e-14 1.590741e+05 1.767490e+05
 7  6      0 6.326386e+13 1.800000e+01  5.850334e+09 0.000000e+00  1.804590e+10 1.500142e-13 1.509402e+05 1.677113e+05
 7  7      0 6.326386e+13 2.100000e+01  6.353900e+09 0.000000e+00  1.682868e+10 2.124327e-13 1.428681e+05 1.587424e+05
 7  8      0 6.326386e+13 2.400000e+01  6.599662e+09 0.000000e+00  1.516841e+10 2.678620e-13 1.347916e+05 1.497685e+05
 7  9      0 6.326386e+13 2.700000e+01  6.468634e+09 0.000000e+00  1.318065e+10 3.116878e-13 1.292543e+05 1.436159e+05
 7 10      0 6.326386e+13 3.000000e+01  5.995464e+09 0.000000e+00  1.088471e+10 3.508131e-13 1.253058e+05 1.392286e+05
 7 11      0 6.326386e+13 3.300000e+01  5.224878e+09 0.000000e+00  8.516147e+09 3.918925e-13 1.229062e+05 1.365624e+05
 7 12      0 6.326386e+13 3.600000e+01  4.371134e+09 0.000000e+00  6.461823e+09 4.343146e-13 1.219388e+05 1.354875e+05
 7 13      0 6.326386e+13 3.900000e+01  3.624797e+09 0.000000e+00  4.950379e+09 4.787539e-13 1.218395e+05 1.353772e+05
 7 14      0 6.326386e+13 4.200000e+01  3.018447e+09 0.000000e+00  3.890797e+09 5.226823e-13 1.224431e+05 1.360478e+05
 7 15      0 6.326386e+13 4.500000e+01  2.523314e+09 0.000000e+00  3.126121e+09 5.588786e-13 1.237296e+05 1.374773e+05
 7 16      0 6.326386e+13 4.800000e+01  2.155882e+09 0.000000e+00  2.575393e+09 5.909046e-13 1.255822e+05 1.395357e+05
 7 17      0 6.326386e+13 5.100000e+01  1.848631e+09 0.000000e+00  2.153138e+09 6.381355e-13 1.277279e+05 1.419199e+05
 7 18      0 6.326386e+13 5.400000e+01  1.595061e+09 0.000000e+00  1.792466e+09 7.031765e-13 1.300849e+05 1.445388e+05
 7 19      0 6.326386e+13 5.700000e+01  1.385974e+09 0.000000e+00  1.503648e+09 7.754610e-13 1.327100e+05 1.474555e+05
 7 20      0 6.326386e+13 6.000000e+01  1.157298e+09 0.000000e+00  1.230029e+09 8.715536e-13 1.354480e+05 1.504977e+05
 7 21      0 6.326386e+13 6.300000e+01  9.250956e+08 0.000000e+00  9.731033e+08 1.052078e-12 1.388161e+05 1.542401e+05
 7 22      0 6.326386e+13 6.600000e+01  7.241852e+08 0.000000e+00  7.502602e+08 1.384109e-12 1.432458e+05 1.591620e+05
 7 23      0 6.326386e+13 6.900000e+01  5.105429e+08 0.000000e+00  5.502078e+08 1.993228e-12 1.491112e+05 1.656791e+05
 7 24      0 6.326386e+13 7.200000e+01  2.686009e+08 0.000000e+00  3.607111e+08 3.420913e-12 1.585192e+05 1.761325e+05
 7 25      0 6.326386e+13 7.500000e+01 -2.401313e+06 0.000000e+00  1.849915e+08 6.214431e-12 1.714475e+05 1.904972e+05
 7 26      0 6.326386e+13 7.800000e+01 -3.067314e+08 0.000000e+00  5.021787e+07 1.056914e-11 1.923621e+05 2.137356e+05
 7 27      0 6.326386e+13 8.100000e+01 -5.095172e+08 0.000000e+00 -5.902911e+07 1.531065e-11 2.143662e+05 2.381846e+05
 7 28      0 6.326386e+13 8.400000e+01 -6.303763e+08 0.000000e+00 -7.916256e+07 2.057034e-11 2.339850e+05 2.599833e+05
 7 29      0 6.326386e+13 8.700000e+01 -6.858999e+08 0.000000e+00 -1.181250e+08 2.664692e-11 2.520625e+05 2.800695e+05
 7 30     -1 6.326386e+13 9.000000e+01 -7.068502e+08 0.000000e+00 -1.344361e+07 0.000000e+00 0.000000e+00 0.000000e+00
 7 31     -1 6.326386e+13 9.000000e+01 -7.068502e+08 0.000000e+00 -1.344361e+07 0.000000e+00 0.000000e+00 0.000000e+00
 8  0     -1 6.789723e+13 0.000000e+00 -1.629138e+09 0.000000e+00  8.272533e+09 0.000000e+00 0.000000e+00 0.000000e+00
 8  1     -1 6.789723e+13 3.000000e+00  1.085428e+09 0.000000e+00  1.134925e+10 0.000000e+00 0.000000e+00 0.000000e+00
 8  2      0 6.789723e+13 6.000000e+00  1.645533e+09 0.000000e+00  1.491359e+10 2.587742e-14 1.658246e+05 1.842495e+05
 8  3      0 6.789723e+13 9.000000e+00  2.626997e+09 0.000000e+00  1.734046e+10 2.802280e-14 1.646084e+05 1.828982e+05
 8  4      0 6.789723e+13 1.200000e+01  3.791038e+09 0.000000e+00  1.862654e+10 5.121191e-14 1.593200e+05 1.770222e+05
 8  5      0 6.789723e+13 1.500000e+01  4.870841e+09 0.000000e+00  1.880387e+10 9.408255e-14 1.529146e+05 1.699052e+05
 8  6      0 6.789723e+13 1.800000e+01  5.709734e+09 0.000000e+00  1.805551e+10 1.495281e-13 1.447629e+05 1.608477e+05
 8  7      0 6.789723e+13 2.100000e+01  6.152943e+09 0.000000e+00  1.665672e+10 2.047680e-13 1.357647e+05 1.508497e+05
 8  8      0 6.789723e+13 2.400000e+01  6.304202e+09 0.000000e+00  1.482393e+10 2.526388e-13 1.281682e+05 1.424091e+05
 8  9      0 6.789723e+13 2.700000e+01  6.127681e+09 0.000000e+00  1.268391e+10 2.915451e-13 1.228975e+05 1.365528e+05
 8 10      0 6.789723e+13 3.000000e+01  5.562281e+09 0.000000e+00  1.024489e+10 3.269486e-13 1.194074e+05 1.326749e+05
 8 11      0 6.789723e+13 3.300000e+01  4.794912e+09 0.000000e+00  7.901878e+09 3.641133e-13 1.175003e+05 1.305559e+05
 8 12      0 6.789723e+13 3.600000e+01  4.005459e+09 0.000000e+00  5.984705e+09 3.999173e-13 1.166342e+05 1.295935e+05
 8 13      0 6.789723e+13 3.900000e+01  3.378477e+09 0.000000e+00  4.661961e+09 4.379476e-13 1.167121e+05 1.296801e+05
 8 14      0 6.789723e+13 4.200000e+01  2.859926e+09 0.000000e+00  3.717262e+09 4.698863e-13 1.174355e+05 1.304839e+05
 8 15      0 6.789723e+13 4.500000e+01  2.437073e+09 0.000000e+00  3.030539e+09 4.942131e-13 1.188226e+05 1.320251e+05
 8 16      0 6.789723e+13 4.800000e+01  2.116802e+09 0.000000e+00  2.523591e+09 5.228709e-13 1.201571e+05 1.335079e+05
 8 17      0 6.789723e+13 5.100000e+01  1.846326e+09 0.000000e+00  2.115741e+09 5.704282e-13 1.222588e+05 1.358431e+05
 8 18      0 6.789723e+13 5.400000e+01  1.611371e+09 0.000000e+00  1.774538e+09 6.226370e-13 1.241790e+05 1.379767e+05
 8 19      0 6.789723e+13 5.700000e+01  1.402204e+09 0.000000e+00  1.485837e+09 6.793999e-13 1.264628e+05 1.405142e+05
 8 20      0 6.789723e+13 6.000000e+01  1.169731e+09 0.000000e+00  1.207828e+09 7.745459e-13 1.291361e+05 1.434846e+05
 8 21      0 6.789723e+13 6.300000e+01  9.554285e+08 0.000000e+00  9.602439e+08 9.431471e-13 1.323763e+05 1.470847e+05
 8 22      0 6.789723e+13 6.600000e+01  7.685808e+08 0.000000e+00  7.523509e+08 1.247518e-12 1.364882e+05 1.516536e+05
 8 23      0 6.789723e+13 6.900000e+01  5.611521e+08 0.000000e+00  5.545288e+08 1.871148e-12 1.423199e+05 1.581333e+05
 8 24      0 6.789723e+13 7.200000e+01  3.222499e+08 0.000000e+00  3.600763e+08 3.252362e-12 1.515346e+05 1.683718e+05
 8 25      0 6.789723e+13 7.500000e+01  1.111394e+07 0.000000e+00  1.755542e+08 5.808197e-12 1.645559e+05 1.828399e+05
 8 26      0 6.789723e+13 7.800000e+01 -3.386094e+08 0.000000e+00  2.056101e+07 9.664573e-12 1.847693e+05 2.052992e+05
 8 27      0 6.789723e+13 8.100000e+01 -5.621649e+08 0.000000e+00 -9.234797e+07 1.369664e-11 2.055271e+05 2.283634e+05
 8 28      0 6.789723e+13 8.400000e+01 -6.789078e+08 0.000000e+00 -1.066798e+08 1.805597e-11 2.245837e+05 2.495374e+05
 8 29      0 6.789723e+13 8.700000e+01 -7.305572e+08 0.000000e+00 -1.333015e+08 2.254592e-11 2.407915e+05 2.675461e+05
 8 30     -1 6.789723e+13 9.000000e+01 -7.567409e+08 0.000000e+00 -3.171650e+07 0.000000e+00 0.000000e+00 0.000000e+00
 8 31     -1 6.789723e+13 9.000000e+01 -7.567409e+08 0.000000e+00 -3.171650e+07 0.000000e+00 0.000000e+00 0.000000e+00
 9  0     -1 7.286994e+13 0.000000e+00 -1.573023e+09 0.000000e+00  8.483797e+09 0.000000e+00 0.000000e+00 0.000000e+00
 9  1     -1 7.286994e+13 3.000000e+00  1.130394e+09 0.000000e+00  1.184308e+10 0.000000e+00 0.000000e+00 0.000000e+00
 9  2      0 7.286994e+13 6.000000e+00  1.585839e+09 0.000000e+00  1.551504e+10 2.451156e-14 1.617804e+05 1.797560e+05
 9  3      0 7.286994e+13 9.000000e+00  2.618454e+09 0.000000e+00  1.787820e+10 2.882539e-14 1.600883e+05 1.778759e+05
 9  4      0 7.286994e+13 1.200000e+01  3.807446e+09 0.000000e+00  1.900557e+10 5.407187e-14 1.543908e+05 1.715453e+05
 9  5      0 7.286994e+13 1.500000e+01  4.796575e+09 0.000000e+00  1.896483e+10 9.554719e-14 1.471793e+05 1.635325e+05
 9  6      0 7.286994e+13 1.800000e+01  5.566774e+09 0.000000e+00  1.800362e+10 1.473002e-13 1.386024e+05 1.540027e+05
 9  7      0 7.286994e+13 2.100000e+01  5.973062e+09 0.000000e+00  1.641891e+10 1.957108e-13 1.291777e+05 1.435308e+05
 9  8      0 7.286994e+13 2.400000e+01  6.031722e+09 0.000000e+00  1.442641e+10 2.374617e-13 1.222197e+05 1.357996e+05
 9  9      0 7.286994e+13 2.700000e+01  5.793270e+09 0.000000e+00  1.211886e+10 2.730110e-13 1.171544e+05 1.301716e+05
 9 10      0 7.286994e+13 3.000000e+01  5.167687e+09 0.000000e+00  9.597372e+09 3.050338e-13 1.141215e+05 1.268017e+05
 9 11      0 7.286994e+13 3.300000e+01  4.413519e+09 0.000000e+00  7.310024e+09 3.374468e-13 1.125735e+05 1.250817e+05
 9 12      0 7.286994e+13 3.600000e+01  3.718892e+09 0.000000e+00  5.586132e+09 3.674413e-13 1.116968e+05 1.241075e+05
 9 13      0 7.286994e+13 3.900000e+01  3.184340e+09 0.000000e+00  4.405677e+09 3.975907e-13 1.115636e+05 1.239595e+05
 9 14      0 7.286994e+13 4.200000e+01  2.740351e+09 0.000000e+00  3.558800e+09 4.198757e-13 1.125990e+05 1.251100e+05
 9 15      0 7.286994e+13 4.500000e+01  2.385290e+09 0.000000e+00  2.945532e+09 4.389631e-13 1.139272e+05 1.265857e+05
 9 16      0 7.286994e+13 4.800000e+01  2.088501e+09 0.000000e+00  2.464870e+09 4.676546e-13 1.152732e+05 1.280814e+05
 9 17      0 7.286994e+13 5.100000e+01  1.832251e+09 0.000000e+00  2.068488e+09 5.085513e-13 1.171404e+05 1.301560e+05
 9 18      0 7.286994e+13 5.400000e+01  1.613435e+09 0.000000e+00  1.739175e+09 5.491142e-13 1.189889e+05 1.322098e+05
 9 19      0 7.286994e+13 5.700000e+01  1.414353e+09 0.000000e+00  1.459598e+09 5.969391e-13 1.208931e+05 1.343257e+05
 9 20      0 7.286994e+13 6.000000e+01  1.196904e+09 0.000000e+00  1.188922e+09 6.896046e-13 1.230996e+05 1.367773e+05
 9 21      0 7.286994e+13 6.300000e+01  1.018715e+09 0.000000e+00  9.619631e+08 8.404312e-13 1.260773e+05 1.400859e+05
 9 22      0 7.286994e+13 6.600000e+01  8.406299e+08 0.000000e+00  7.586667e+08 1.131267e-12 1.300374e+05 1.444860e+05
 9 23      0 7.286994e+13 6.900000e+01  6.232987e+08 0.000000e+00  5.448506e+08 1.755254e-12 1.358057e+05 1.508953e+05
 9 24      0 7.286994e+13 7.200000e+01  3.678536e+08 0.000000e+00  3.465700e+08 3.023888e-12 1.447168e+05 1.607964e+05
 9 25      0 7.286994e+13 7.500000e+01  1.417301e+06 0.000000e+00  1.528968e+08 5.273267e-12 1.577086e+05 1.752318e+05
 9 26      0 7.286994e+13 7.800000e+01 -3.910666e+08 0.000000e+00 -2.201778e+07 8.528105e-12 1.763421e+05 1.959357e+05
 9 27      0 7.286994e+13 8.100000e+01 -6.224881e+08 0.000000e+00 -1.330684e+08 1.187132e-11 1.955010e+05 2.172233e+05
 9 28      0 7.286994e+13 8.400000e+01 -7.337904e+08 0.000000e+00 -1.452820e+08 1.550951e-11 2.136810e+05 2.374233e+05
 9 29      0 7.286994e+13 8.700000e+01 -7.837785e+08 0.000000e+00 -1.581454e+08 1.890075e-11 2.278125e+05 2.531250e+05
 9 30     -1 7.286994e+13 9.000000e+01 -8.126521e+08 0.000000e+00 -1.718046e+07 0.000000e+00 0.000000e+00 0.000000e+00
 9 31     -1 7.286994e+13 9.000000e+01 -8.126521e+08 0.000000e+00 -1.718046e+07 0.000000e+00 0.000000e+00 0.000000e+00
10  0     -1 7.820685e+13 0.000000e+00 -1.466033e+09 0.000000e+00  8.539228e+09 0.000000e+00 0.000000e+00 0.000000e+00
10  1     -1 7.820685e+13 3.000000e+00  1.208405e+09 0.000000e+00  1.222018e+10 0.000000e+00 0.000000e+00 0.000000e+00
10  2      0 7.820685e+13 6.000000e+00  1.538192e+09 0.000000e+00  1.608195e+10 2.330030e-14 1.583007e+05 1.758896e+05
10  3      0 7.820685e+13 9.000000e+00  2.611041e+09 0.000000e+00  1.838993e+10 2.978728e-14 1.557115e+05 1.730128e+05
10  4      0 7.820685e+13 1.200000e+01  3.819701e+09 0.000000e+00  1.933313e+10 5.644872e-14 1.499083e+05 1.665647e+05
10  5      0 7.820685e+13 1.500000e+01  4.757192e+09 0.000000e+00  1.907466e+10 9.620852e-14 1.418111e+05 1.575679e+05
10  6      0 7.820685e+13 1.800000e+01  5.418540e+09 0.000000e+00  1.787613e+10 1.436886e-13 1.324646e+05 1.471829e+05
10  7      0 7.820685e+13 2.100000e+01  5.793285e+09 0.000000e+00  1.610614e+10 1.861490e-13 1.232411e+05 1.369345e+05
10  8      0 7.820685e+13 2.400000e+01  5.777467e+09 0.000000e+00  1.393883e+10 2.227877e-13 1.165418e+05 1.294908e+05
10  9      0 7.820685e+13 2.700000e+01  5.464944e+09 0.000000e+00  1.148704e+10 2.548240e-13 1.120144e+05 1.244605e+05
10 10      0 7.820685e+13 3.000000e+01  4.807691e+09 0.000000e+00  8.940415e+09 2.830745e-13 1.090649e+05 1.211832e+05
10 11      0 7.820685e+13 3.300000e+01  4.079682e+09 0.000000e+00  6.759853e+09 3.109059e-13 1.078303e+05 1.198114e+05
10 12      0 7.820685e+13 3.600000e+01  3.486483e+09 0.000000e+00  5.225041e+09 3.371525e-13 1.071110e+05 1.190122e+05
10 13      0 7.820685e+13 3.900000e+01  3.033514e+09 0.000000e+00  4.184587e+09 3.600682e-13 1.074371e+05 1.193746e+05
10 14      0 7.820685e+13 4.200000e+01  2.653495e+09 0.000000e+00  3.430732e+09 3.746651e-13 1.082466e+05 1.202740e+05
10 15      0 7.820685e+13 4.500000e+01  2.348192e+09 0.000000e+00  2.869619e+09 3.914686e-13 1.093087e+05 1.214542e+05
10 16      0 7.820685e+13 4.800000e+01  2.088479e+09 0.000000e+00  2.416617e+09 4.184974e-13 1.105064e+05 1.227849e+05
10 17      0 7.820685e+13 5.100000e+01  1.850883e+09 0.000000e+00  2.039569e+09 4.503019e-13 1.120395e+05 1.244883e+05
10 18      0 7.820685e+13 5.400000e+01  1.650241e+09 0.000000e+00  1.727825e+09 4.830140e-13 1.139121e+05 1.265690e+05
10 19      0 7.820685e+13 5.700000e+01  1.443655e+09 0.000000e+00  1.440576e+09 5.295654e-13 1.155900e+05 1.284334e+05
10 20      0 7.820685e+13 6.000000e+01  1.243599e+09 0.000000e+00  1.182109e+09 6.148674e-13 1.176355e+05 1.307062e+05
10 21      0 7.820685e+13 6.300000e+01  1.074340e+09 0.000000e+00  9.592343e+08 7.463879e-13 1.203163e+05 1.336848e+05
10 22      0 7.820685e+13 6.600000e+01  8.955658e+08 0.000000e+00  7.508757e+08 1.032955e-12 1.241178e+05 1.379087e+05
10 23      0 7.820685e+13 6.900000e+01  6.829991e+08 0.000000e+00  5.325856e+08 1.629954e-12 1.296851e+05 1.440946e+05
10 24      0 7.820685e+13 7.200000e+01  4.167340e+08 0.000000e+00  3.387378e+08 2.761570e-12 1.381155e+05 1.534617e+05
10 25      0 7.820685e+13 7.500000e+01 -2.130586e+07 0.000000e+00  1.184021e+08 4.744690e-12 1.506614e+05 1.674015e+05
10 26      0 7.820685e+13 7.800000e+01 -4.561097e+08 0.000000e+00 -7.492261e+07 7.397873e-12 1.671836e+05 1.857596e+05
10 27      0 7.820685e+13 8.100000e+01 -6.798796e+08 0.000000e+00 -1.775811e+08 1.006122e-11 1.845708e+05 2.050786e+05
10 28      0 7.820685e+13 8.400000e+01 -7.860644e+08 0.000000e+00 -1.818205e+08 1.312083e-11 2.013142e+05 2.236825e+05
10 29      0 7.820685e+13 8.700000e+01 -8.398942e+08 0.000000e+00 -1.668346e+08 1.581040e-11 2.131038e+05 2.367820e+05
10 30     -1 7.820685e+13 9.000000e+01 -8.660819e+08 0.000000e+00 -2.353741e+07 0.000000e+00 0.000000e+00 0.000000e+00
10 31     -1 7.820685e+13 9.000000e+01 -8.660819e+08 0.000000e+00 -2.353741e+07 0.000000e+00 0.000000e+00 0.000000e+00
11  0     -1 8.393463e+13 0.000000e+00 -1.491584e+09 0.000000e+00  8.485895e+09 0.000000e+00 0.000000e+00 0.000000e+00
11  1     -1 8.393463e+13 3.000000e+00  1.263163e+09 0.000000e+00  1.258907e+10 0.000000e+00 0.000000e+00 0.000000e+00
11  2      0 8.393463e+13 6.000000e+00  1.521870e+09 0.000000e+00  1.662542e+10 2.238887e-14 1.544212e+05 1.715791e+05
11  3      0 8.393463e+13 9.000000e+00  2.609294e+09 0.000000e+00  1.886233e+10 3.080525e-14 1.515471e+05 1.683856e+05
11  4      0 8.393463e+13 1.200000e+01  3.809331e+09 0.000000e+00  1.960941e+10 5.813459e-14 1.453886e+05 1.615429e+05
11  5      0 8.393463e+13 1.500000e+01  4.728079e+09 0.000000e+00  1.913415e+10 9.639379e-14 1.367982e+05 1.519981e+05
11  6      0 8.393463e+13 1.800000e+01  5.290468e+09 0.000000e+00  1.769038e+10 1.387371e-13 1.265886e+05 1.406540e+05
11  7      0 8.393463e+13 2.100000e+01  5.616355e+09 0.000000e+00  1.573570e+10 1.758100e-13 1.178459e+05 1.309399e+05
11  8      0 8.393463e+13 2.400000e+01  5.549363e+09 0.000000e+00  1.340485e+10 2.090770e-13 1.114410e+05 1.238233e+05
11  9      0 8.393463e+13 2.700000e+01  5.149104e+09 0.000000e+00  1.081921e+10 2.373568e-13 1.074543e+05 1.193936e+05
11 10      0 8.393463e+13 3.000000e+01  4.471633e+09 0.000000e+00  8.282013e+09 2.625261e-13 1.050525e+05 1.167250e+05
11 11      0 8.393463e+13 3.300000e+01  3.793947e+09 0.000000e+00  6.259353e+09 2.857765e-13 1.038669e+05 1.154077e+05
11 12      0 8.393463e+13 3.600000e+01  3.299059e+09 0.000000e+00  4.913386e+09 3.070070e-13 1.030366e+05 1.144851e+05
11 13      0 8.393463e+13 3.900000e+01  2.915980e+09 0.000000e+00  3.991606e+09 3.226049e-13 1.033568e+05 1.148409e+05
11 14      0 8.393463e+13 4.200000e+01  2.597702e+09 0.000000e+00  3.316571e+09 3.343911e-13 1.042126e+05 1.157918e+05
11 15      0 8.393463e+13 4.500000e+01  2.331780e+09 0.000000e+00  2.797567e+09 3.510975e-13 1.053844e+05 1.170938e+05
11 16      0 8.393463e+13 4.800000e+01  2.086079e+09 0.000000e+00  2.362493e+09 3.748556e-13 1.067326e+05 1.185918e+05
11 17      0 8.393463e+13 5.100000e+01  1.864217e+09 0.000000e+00  2.004177e+09 3.989918e-13 1.080938e+05 1.201042e+05
11 18      0 8.393463e+13 5.400000e+01  1.671272e+09 0.000000e+00  1.699680e+09 4.241335e-13 1.094352e+05 1.215947e+05
11 19      0 8.393463e+13 5.700000e+01  1.476501e+09 0.000000e+00  1.422526e+09 4.665814e-13 1.107939e+05 1.231044e+05
11 20      0 8.393463e+13 6.000000e+01  1.290282e+09 0.000000e+00  1.176060e+09 5.408877e-13 1.125375e+05 1.250417e+05
11 21      0 8.393463e+13 6.300000e+01  1.138098e+09 0.000000e+00  9.599707e+08 6.623288e-13 1.148092e+05 1.275658e+05
11 22      0 8.393463e+13 6.600000e+01  9.608427e+08 0.000000e+00  7.416817e+08 9.547575e-13 1.183903e+05 1.315448e+05
11 23      0 8.393463e+13 6.900000e+01  7.374454e+08 0.000000e+00  5.192188e+08 1.502986e-12 1.236867e+05 1.374296e+05
11 24      0 8.393463e+13 7.200000e+01  4.336534e+08 0.000000e+00  3.250743e+08 2.477569e-12 1.317038e+05 1.463375e+05
