       x        z    i    j inwind converge       v_x       v_y       v_z   dv_x_dx   dv_y_dx   dv_z_dx   dv_x_dy   dv_y_dy   dv_z_dy   dv_x_dz   dv_y_dz   dv_z_dz     div_v  dvds_max     gamma    dfudge 
5.36e+14 4.11e+14   40   17      0        0  2.50e+09  0.00e+00  1.05e+09 -1.47e-06  3.39e-17  6.60e-06  0.00e+00  0.00e+00  0.00e+00 -6.23e-06  1.37e-17  7.21e-06  5.78e-06  7.21e-06  1.00e+00  6.26e+05 
5.57e+14 3.83e+14   40   18      0        0  2.30e+09  0.00e+00  7.60e+08 -4.27e-07  3.38e-17  6.80e-06  0.00e+00  0.00e+00  0.00e+00 -4.69e-06  9.67e-18  6.23e-06  6.96e-06  6.40e-06  1.00e+00  6.26e+05 
5.76e+14 3.53e+14   40   19      0        0  2.11e+09  0.00e+00  5.22e+08  4.78e-07  1.87e-18  6.99e-06  0.00e+00  0.00e+00  0.00e+00 -3.75e-06  1.10e-18  5.27e-06  7.58e-06  5.77e-06  1.00e+00  6.26e+05 
5.94e+14 3.22e+14   40   20      0        0  1.92e+09  0.00e+00  3.20e+08  9.81e-07  1.40e-17  7.15e-06  0.00e+00  0.00e+00  0.00e+00 -3.49e-06 -4.48e-19  4.55e-06  7.40e-06  5.32e-06  1.00e+00  6.26e+05 
6.10e+14 2.91e+14   40   21      0        0  1.73e+09  0.00e+00  1.34e+08  1.25e-06  5.20e-18  7.25e-06  0.00e+00  0.00e+00  0.00e+00 -3.32e-06  7.73e-19  3.99e-06  6.84e-06  5.01e-06  1.00e+00  6.26e+05 
6.24e+14 2.59e+14   40   22      0        0  1.52e+09  0.00e+00 -2.45e+07  1.54e-06  3.40e-19  6.88e-06  0.00e+00  0.00e+00  0.00e+00 -2.95e-06 -6.04e-20  3.08e-06  5.91e-06  4.42e-06  1.00e+00  6.26e+05 
6.37e+14 2.26e+14   40   23      0        0  1.34e+09  0.00e+00 -1.39e+08  1.88e-06  8.21e-18  5.91e-06  0.00e+00  0.00e+00  0.00e+00 -2.37e-06 -1.83e-18  2.13e-06  5.12e-06  3.78e-06  1.00e+00  6.26e+05 
6.48e+14 1.92e+14   40   24      0        0  1.19e+09  0.00e+00 -2.18e+08  2.09e-06  8.05e-20  4.88e-06  0.00e+00  0.00e+00  0.00e+00 -1.81e-06  8.32e-19  1.34e-06  4.37e-06  3.29e-06  1.00e+00  6.26e+05 
6.57e+14 1.58e+14   40   25      0        0  1.07e+09  0.00e+00 -2.64e+08  2.04e-06 -8.92e-18  4.15e-06  0.00e+00  0.00e+00  0.00e+00 -1.29e-06  1.66e-18  7.09e-07  3.78e-06  2.96e-06  1.00e+00  6.26e+05 
6.64e+14 1.23e+14   40   26      0        0  9.55e+08  0.00e+00 -2.88e+08  1.91e-06  2.54e-18  3.54e-06  0.00e+00  0.00e+00  0.00e+00 -9.13e-07 -1.54e-18 -4.52e-08  2.56e-06  2.57e-06  1.00e+00  6.26e+05 
6.70e+14 8.82e+13   40   27      0        0  8.60e+08  0.00e+00 -2.74e+08  1.93e-06  7.32e-18  2.90e-06  0.00e+00  0.00e+00  0.00e+00 -4.95e-07 -2.25e-18 -1.02e-06  1.29e-06  2.36e-06  1.00e+00  6.26e+05 
6.74e+14 5.30e+13   40   28      0        0  7.81e+08  0.00e+00 -2.24e+08  2.03e-06 -6.60e-18  2.19e-06  0.00e+00  0.00e+00  0.00e+00 -2.14e-07  3.33e-18 -2.28e-06 -5.48e-07  2.50e-06  1.00e+00  6.26e+05 
6.75e+14 1.77e+13   40   29      0        0  7.26e+08  0.00e+00 -1.21e+08  2.12e-06  2.26e-18  1.16e-06  0.00e+00  0.00e+00  0.00e+00  8.30e-08  5.00e-19 -3.31e-06 -1.35e-06  3.38e-06  1.00e+00  6.26e+05 
6.76e+14 4.14e-02   40   30     -2        0  7.09e+08  0.00e+00  1.91e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
6.76e+14 4.14e-02   40   31     -2        0  7.09e+08  0.00e+00  1.91e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.90e+13 7.25e+14   41    0     -2        0 -4.49e+09  0.00e+00  9.14e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
5.69e+13 7.23e+14   41    1     -2        0  1.42e+09  0.00e+00  2.13e+10  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
9.47e+13 7.19e+14   41    2      0        0  3.24e+09  0.00e+00  2.19e+10  4.16e-05  0.00e+00 -4.58e-06  0.00e+00  0.00e+00  0.00e+00 -1.35e-04  1.50e-16  1.49e-05  4.38e-05  9.94e-05  1.49e+00  6.26e+05 
1.32e+14 7.13e+14   41    3      0        0  3.79e+09  0.00e+00  1.66e+10 -3.26e-06 -2.52e-17  2.67e-06  0.00e+00  0.00e+00  0.00e+00 -2.10e-04  5.04e-17  3.42e-05  1.90e-05  1.20e-04  1.22e+00  6.26e+05 
1.69e+14 7.05e+14   41    4      0        0  3.53e+09  0.00e+00  1.13e+10 -1.15e-05  0.00e+00  4.86e-06  0.00e+00  0.00e+00  0.00e+00 -1.35e-04  6.06e-17  2.76e-05  1.04e-05  7.61e-05  1.09e+00  6.26e+05 
2.06e+14 6.95e+14   41    5      0        0  3.18e+09  0.00e+00  8.04e+09 -7.58e-06  2.32e-18  4.21e-06  0.00e+00  0.00e+00  0.00e+00 -7.18e-05 -2.79e-17  1.80e-05  8.15e-06  4.13e-05  1.04e+00  6.26e+05 
2.42e+14 6.84e+14   41    6      0        0  3.01e+09  0.00e+00  6.30e+09 -3.17e-06 -1.01e-17  2.52e-06  0.00e+00  0.00e+00  0.00e+00 -3.84e-05 -3.38e-17  1.16e-05  6.36e-06  2.36e-05  1.03e+00  6.26e+05 
2.78e+14 6.70e+14   41    7      0        0  2.95e+09  0.00e+00  5.25e+09 -7.40e-07  9.99e-18  1.27e-06  0.00e+00  0.00e+00  0.00e+00 -2.25e-05 -3.88e-17  8.37e-06  5.64e-06  1.54e-05  1.02e+00  6.26e+05 
3.12e+14 6.55e+14   41    8      0        0  2.95e+09  0.00e+00  4.61e+09  7.61e-07  2.75e-18  1.02e-06  0.00e+00  0.00e+00  0.00e+00 -1.37e-05  2.53e-17  7.20e-06  6.48e-06  1.11e-05  1.02e+00  6.26e+05 
3.46e+14 6.37e+14   41    9      0        0  2.98e+09  0.00e+00  4.15e+09  1.70e-06 -1.10e-17  7.69e-07  0.00e+00  0.00e+00  0.00e+00 -9.76e-06  8.23e-18  6.40e-06  7.47e-06  9.12e-06  1.01e+00  6.26e+05 
3.79e+14 6.18e+14   41   10      0        0  3.04e+09  0.00e+00  3.78e+09  2.66e-06  1.37e-17  4.74e-07  0.00e+00  0.00e+00  0.00e+00 -8.03e-06  7.66e-18  5.98e-06  8.29e-06  8.44e-06  1.01e+00  6.26e+05 
4.11e+14 5.98e+14   41   11      0        0  3.13e+09  0.00e+00  3.43e+09  3.19e-06  4.36e-18  6.47e-07  0.00e+00  0.00e+00  0.00e+00 -7.67e-06  1.80e-17  6.20e-06  8.67e-06  8.52e-06  1.01e+00  6.26e+05 
4.41e+14 5.75e+14   41   12      0        0  3.21e+09  0.00e+00  3.07e+09  2.59e-06  4.41e-17  1.57e-06  0.00e+00  0.00e+00  0.00e+00 -8.29e-06  3.27e-17  6.94e-06  8.06e-06  8.77e-06  1.01e+00  6.26e+05 
4.71e+14 5.51e+14   41   13      0        0  3.22e+09  0.00e+00  2.65e+09  6.39e-07  2.93e-17  2.87e-06  0.00e+00  0.00e+00  0.00e+00 -9.29e-06  2.34e-17  7.66e-06  6.95e-06  8.91e-06  1.01e+00  6.26e+05 
4.99e+14 5.26e+14   41   14      0        0  3.12e+09  0.00e+00  2.20e+09 -1.45e-06 -2.46e-17  4.31e-06  0.00e+00  0.00e+00  0.00e+00 -9.70e-06 -2.30e-17  8.21e-06  6.59e-06  8.91e-06  1.01e+00  6.26e+05 
5.26e+14 4.99e+14   41   15      0        0  2.94e+09  0.00e+00  1.73e+09 -2.15e-06 -1.59e-17  4.93e-06  0.00e+00  0.00e+00  0.00e+00 -8.89e-06 -2.09e-17  7.84e-06  6.74e-06  8.22e-06  1.01e+00  6.26e+05 
5.51e+14 4.71e+14   41   16      0        0  2.76e+09  0.00e+00  1.34e+09 -1.33e-06 -2.87e-17  4.75e-06  0.00e+00  0.00e+00  0.00e+00 -7.21e-06 -1.55e-18  6.77e-06  6.36e-06  6.95e-06  1.01e+00  6.26e+05 
5.75e+14 4.41e+14   41   17      0        0  2.62e+09  0.00e+00  1.02e+09 -8.77e-08  1.17e-17  4.63e-06  0.00e+00  0.00e+00  0.00e+00 -5.52e-06  1.04e-17  5.88e-06  5.96e-06  5.91e-06  1.00e+00  6.26e+05 
5.98e+14 4.11e+14   41   18      0        0  2.50e+09  0.00e+00  7.53e+08  1.04e-06 -4.43e-17  4.83e-06  0.00e+00  0.00e+00  0.00e+00 -4.36e-06 -7.61e-18  5.30e-06  5.82e-06  5.31e-06  1.00e+00  6.26e+05 
6.18e+14 3.79e+14   41   19      0        0  2.38e+09  0.00e+00  5.16e+08  1.80e-06  6.30e-18  5.58e-06  0.00e+00  0.00e+00  0.00e+00 -3.73e-06  1.41e-18  5.23e-06  5.97e-06  5.46e-06  1.00e+00  6.26e+05 
6.37e+14 3.46e+14   41   20      0        0  2.23e+09  0.00e+00  2.84e+08  1.98e-06 -6.83e-18  6.64e-06  0.00e+00  0.00e+00  0.00e+00 -3.48e-06  1.09e-18  4.96e-06  5.89e-06  5.64e-06  1.00e+00  6.26e+05 
6.55e+14 3.12e+14   41   21      0        0  2.03e+09  0.00e+00  7.48e+07  2.19e-06  2.19e-17  7.42e-06  0.00e+00  0.00e+00  0.00e+00 -3.14e-06  1.88e-19  4.32e-06  5.70e-06  5.64e-06  1.00e+00  6.26e+05 
6.70e+14 2.78e+14   41   22      0        1  1.82e+09  0.00e+00 -1.02e+08  2.65e-06  2.34e-19  7.39e-06  0.00e+00  0.00e+00  0.00e+00 -2.58e-06  2.86e-19  3.28e-06  5.22e-06  5.39e-06  1.00e+00  6.26e+05 
6.84e+14 2.42e+14   41   23      0        0  1.62e+09  0.00e+00 -2.21e+08  3.16e-06  3.84e-18  6.75e-06  0.00e+00  0.00e+00  0.00e+00 -1.97e-06 -1.92e-19  2.04e-06  4.68e-06  5.05e-06  1.00e+00  6.26e+05 
6.95e+14 2.06e+14   41   24      0        0  1.44e+09  0.00e+00 -2.93e+08  3.34e-06 -3.55e-18  5.79e-06  0.00e+00  0.00e+00  0.00e+00 -1.60e-06 -9.80e-19  1.05e-06  3.89e-06  4.58e-06  1.00e+00  6.26e+05 
7.05e+14 1.69e+14   41   25      0        0  1.29e+09  0.00e+00 -3.31e+08  3.22e-06 -2.09e-17  4.94e-06  0.00e+00  0.00e+00  0.00e+00 -1.47e-06  4.09e-18  4.79e-07  3.19e-06  4.06e-06  1.00e+00  6.26e+05 
7.13e+14 1.32e+14   41   26      0        0  1.15e+09  0.00e+00 -3.55e+08  2.94e-06 -4.22e-18  4.31e-06  0.00e+00  0.00e+00  0.00e+00 -1.47e-06  3.42e-18 -1.99e-07  1.75e-06  3.48e-06  1.00e+00  6.26e+05 
7.19e+14 9.47e+13   41   27      0        0  1.03e+09  0.00e+00 -3.39e+08  2.58e-06 -1.90e-18  3.55e-06  0.00e+00  0.00e+00  0.00e+00 -1.41e-06  1.36e-18 -1.19e-06  2.30e-07  2.86e-06  1.00e+00  6.26e+05 
7.23e+14 5.69e+13   41   28      0        0  9.26e+08  0.00e+00 -2.85e+08  2.21e-06  2.75e-19  2.56e-06  0.00e+00  0.00e+00  0.00e+00 -1.31e-06  4.54e-19 -2.64e-06 -2.50e-06  2.71e-06  1.00e+00  6.26e+05 
7.25e+14 1.90e+13   41   29      0        1  8.59e+08  0.00e+00 -1.57e+08  2.07e-06 -6.65e-18  1.35e-06  0.00e+00  0.00e+00  0.00e+00 -7.08e-07  1.16e-18 -4.02e-06 -3.88e-06  4.04e-06  1.00e+00  6.26e+05 
7.25e+14 4.44e-02   41   30     -2        0  8.36e+08  0.00e+00  6.50e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
7.25e+14 4.44e-02   41   31     -2        0  8.36e+08  0.00e+00  6.50e+06  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
2.04e+13 7.78e+14   42    0     -2        0 -4.45e+09  0.00e+00  9.32e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
6.11e+13 7.76e+14   42    1     -2        0  1.44e+09  0.00e+00  2.13e+10  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.02e+14 7.72e+14   42    2      0        1  3.33e+09  0.00e+00  2.18e+10  4.07e-05  3.46e-17 -4.21e-06  0.00e+00  0.00e+00  0.00e+00 -1.29e-04  0.00e+00  1.42e-05  4.17e-05  9.54e-05  1.48e+00  6.26e+05 
1.42e+14 7.65e+14   42    3      0        0  3.95e+09  0.00e+00  1.65e+10 -3.24e-06  1.17e-17  2.61e-06  0.00e+00  0.00e+00  0.00e+00 -1.94e-04 -9.33e-17  3.27e-05  1.65e-05  1.12e-04  1.21e+00  6.26e+05 
1.82e+14 7.57e+14   42    4      0        0  3.61e+09  0.00e+00  1.11e+10 -1.18e-05  4.68e-18  3.92e-06  0.00e+00  0.00e+00  0.00e+00 -1.24e-04 -5.62e-17  2.57e-05  9.90e-06  6.99e-05  1.09e+00  6.26e+05 
2.21e+14 7.46e+14   42    5      0        0  3.27e+09  0.00e+00  7.96e+09 -7.34e-06 -1.30e-17  3.49e-06  0.00e+00  0.00e+00  0.00e+00 -6.50e-05  0.00e+00  1.68e-05  8.08e-06  3.78e-05  1.04e+00  6.26e+05 
2.60e+14 7.34e+14   42    6      0        1  3.08e+09  0.00e+00  6.25e+09 -3.82e-06  2.10e-18  2.93e-06  0.00e+00  0.00e+00  0.00e+00 -3.56e-05  3.78e-17  1.16e-05  8.25e-06  2.19e-05  1.03e+00  6.26e+05 
2.98e+14 7.19e+14   42    7      0        0  2.96e+09  0.00e+00  5.16e+09 -1.06e-06 -4.91e-17  1.92e-06  0.00e+00  0.00e+00  0.00e+00 -2.03e-05 -8.57e-17  8.35e-06  8.54e-06  1.40e-05  1.02e+00  6.26e+05 
3.35e+14 7.02e+14   42    8      0        0  2.97e+09  0.00e+00  4.59e+09  1.23e-06  1.03e-18  8.34e-07  0.00e+00  0.00e+00  0.00e+00 -1.14e-05 -3.28e-17  6.12e-06  8.54e-06  9.51e-06  1.02e+00  6.26e+05 
3.71e+14 6.84e+14   42    9      0        1  3.03e+09  0.00e+00  4.17e+09  2.26e-06 -1.18e-17  6.44e-07  0.00e+00  0.00e+00  0.00e+00 -8.67e-06 -7.16e-18  5.65e-06  9.13e-06  8.31e-06  1.02e+00  6.26e+05 
4.07e+14 6.64e+14   42   10      0        0  3.11e+09  0.00e+00  3.80e+09  3.13e-06  2.04e-17  5.74e-07  0.00e+00  0.00e+00  0.00e+00 -7.76e-06  1.12e-17  5.60e-06  9.80e-06  8.17e-06  1.01e+00  6.26e+05 
4.41e+14 6.41e+14   42   11      0        1  3.22e+09  0.00e+00  3.44e+09  3.49e-06  1.32e-17  5.37e-07  0.00e+00  0.00e+00  0.00e+00 -7.68e-06 -7.63e-18  5.78e-06  9.96e-06  8.38e-06  1.01e+00  6.26e+05 
4.74e+14 6.17e+14   42   12      0        0  3.32e+09  0.00e+00  3.06e+09  2.57e-06  1.22e-17  1.26e-06  0.00e+00  0.00e+00  0.00e+00 -8.40e-06 -7.11e-18  6.49e-06  9.24e-06  8.60e-06  1.01e+00  6.26e+05 
5.05e+14 5.92e+14   42   13      0        0  3.33e+09  0.00e+00  2.62e+09  7.93e-07  1.92e-17  2.65e-06  0.00e+00  0.00e+00  0.00e+00 -8.93e-06  2.18e-17  7.25e-06  7.68e-06  8.52e-06  1.01e+00  6.26e+05 
5.36e+14 5.65e+14   42   14      0        0  3.24e+09  0.00e+00  2.16e+09 -7.05e-07 -2.55e-17  3.90e-06  0.00e+00  0.00e+00  0.00e+00 -8.80e-06 -2.27e-18  7.42e-06  6.33e-06  8.10e-06  1.01e+00  6.26e+05 
5.65e+14 5.36e+14   42   15      0        0  3.09e+09  0.00e+00  1.72e+09 -9.27e-07  2.77e-18  4.78e-06  0.00e+00  0.00e+00  0.00e+00 -7.83e-06  5.91e-18  7.41e-06  6.30e-06  7.68e-06  1.01e+00  6.26e+05 
5.92e+14 5.05e+14   42   16      0        0  2.93e+09  0.00e+00  1.32e+09 -3.03e-07  3.76e-18  5.08e-06  0.00e+00  0.00e+00  0.00e+00 -6.44e-06 -8.03e-18  6.82e-06  6.91e-06  6.88e-06  1.01e+00  6.26e+05 
6.17e+14 4.74e+14   42   17      0        0  2.78e+09  0.00e+00  9.91e+08  7.26e-07  2.88e-17  5.02e-06  0.00e+00  0.00e+00  0.00e+00 -5.02e-06  1.09e-17  5.92e-06  7.47e-06  5.92e-06  1.00e+00  6.26e+05 
6.41e+14 4.41e+14   42   18      0        0  2.67e+09  0.00e+00  7.16e+08  1.58e-06  2.39e-17  4.75e-06  0.00e+00  0.00e+00  0.00e+00 -3.98e-06  7.19e-19  4.99e-06  7.50e-06  5.04e-06  1.00e+00  6.26e+05 
6.64e+14 4.07e+14   42   19      0        0  2.56e+09  0.00e+00  4.92e+08  1.86e-06 -1.01e-17  5.04e-06  0.00e+00  0.00e+00  0.00e+00 -3.55e-06 -4.66e-18  4.53e-06  7.04e-06  4.72e-06  1.00e+00  6.26e+05 
6.84e+14 3.71e+14   42   20      0        0  2.42e+09  0.00e+00  2.67e+08  1.82e-06 -1.36e-17  5.67e-06  0.00e+00  0.00e+00  0.00e+00 -3.31e-06  6.09e-19  4.56e-06  6.45e-06  5.00e-06  1.00e+00  6.26e+05 
7.02e+14 3.35e+14   42   21      0        0  2.25e+09  0.00e+00  5.21e+07  1.90e-06  2.14e-17  6.14e-06  0.00e+00  0.00e+00  0.00e+00 -2.82e-06  4.48e-19  4.16e-06  5.52e-06  5.03e-06  1.00e+00  6.26e+05 
7.19e+14 2.98e+14   42   22      0        1  2.06e+09  0.00e+00 -1.24e+08  2.15e-06 -6.04e-18  6.23e-06  0.00e+00  0.00e+00  0.00e+00 -2.10e-06  1.24e-18  3.23e-06  4.34e-06  4.82e-06  1.00e+00  6.26e+05 
7.34e+14 2.60e+14   42   23      0        0  1.87e+09  0.00e+00 -2.47e+08  2.37e-06  2.30e-17  6.02e-06  0.00e+00  0.00e+00  0.00e+00 -1.53e-06 -1.69e-18  2.29e-06  3.73e-06  4.57e-06  1.00e+00  6.26e+05 
7.46e+14 2.21e+14   42   24      0        0  1.68e+09  0.00e+00 -3.35e+08  2.52e-06 -9.52e-18  5.76e-06  0.00e+00  0.00e+00  0.00e+00 -1.30e-06  2.23e-18  1.52e-06  3.40e-06  4.31e-06  1.00e+00  6.26e+05 
7.57e+14 1.82e+14   42   25      0        0  1.50e+09  0.00e+00 -3.92e+08  2.47e-06  8.57e-18  5.35e-06  0.00e+00  0.00e+00  0.00e+00 -1.40e-06 -3.19e-19  9.24e-07  3.12e-06  3.82e-06  1.00e+00  6.26e+05 
7.65e+14 1.42e+14   42   26      0        0  1.33e+09  0.00e+00 -4.34e+08  2.27e-06  1.90e-17  4.86e-06  0.00e+00  0.00e+00  0.00e+00 -1.60e-06 -5.88e-18  1.74e-07  1.70e-06  3.16e-06  1.00e+00  6.26e+05 
7.72e+14 1.02e+14   42   27      0        1  1.17e+09  0.00e+00 -4.32e+08  2.07e-06 -9.61e-18  4.26e-06  0.00e+00  0.00e+00  0.00e+00 -1.48e-06  3.53e-19 -9.13e-07  5.39e-07  2.62e-06  1.00e+00  6.26e+05 
7.76e+14 6.11e+13   42   28      0        1  1.02e+09  0.00e+00 -3.81e+08  1.92e-06  9.51e-18  3.15e-06  0.00e+00  0.00e+00  0.00e+00 -1.14e-06 -2.79e-18 -2.93e-06 -2.20e-06  3.13e-06  1.00e+00  6.26e+05 
7.78e+14 2.04e+13   42   29      0        2  9.35e+08  0.00e+00 -2.13e+08  1.91e-06 -4.84e-18  1.48e-06  0.00e+00  0.00e+00  0.00e+00 -4.90e-07  8.73e-19 -5.28e-06 -3.47e-06  5.31e-06  1.00e+00  6.26e+05 
7.78e+14 4.77e-02   42   30     -2        0  9.14e+08  0.00e+00  3.09e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
7.78e+14 4.77e-02   42   31     -2        0  9.14e+08  0.00e+00  3.09e+07  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
2.19e+13 8.35e+14   43    0     -2        0 -4.36e+09  0.00e+00  9.61e+09  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
6.55e+13 8.33e+14   43    1     -2        0  1.49e+09  0.00e+00  2.12e+10  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00  0.00e+00 
1.09e+14 8.28e+14   43    2      0        0  3.44e+09  0.00e+00  2.16e+10  3.85e-05  0.00e+00 -4.01e-06  0.00e+00  0.00e+00  0.00e+00 -1.20e-04 -2.54e-16  1.35e-05  3.90e-05  8.92e-05  1.47e+00  6.26e+05 
1.52e+14 8.21e+14   43    3      0        0  4.05e+09  0.00e+00  1.63e+10 -3.84e-06 -4.32e-17  1.89e-06  0.00e+00  0.00e+00  0.00e+00 -1.79e-04 -1.73e-16  3.11e-05  1.58e-05  1.04e-04  1.21e+00  6.26e+05 
1.95e+14 8.12e+14   43    4      0        0  3.67e+09  0.00e+00  1.10e+10 -1.15e-05  1.74e-17  3.73e-06  0.00e+00  0.00e+00  0.00e+00 -1.14e-04 -3.48e-17  2.46e-05  1.10e-05  6.44e-05  1.08e+00  6.26e+05 
2.37e+14 8.01e+14   43    5      0        1  3.34e+09  0.00e+00  7.90e+09 -6.28e-06  4.03e-17  3.30e-06  0.00e+00  0.00e+00  0.00e+00 -5.86e-05  5.24e-17  1.66e-05  8.98e-06  3.50e-05  1.04e+00  6.26e+05 
2.79e+14 7.87e+14   43    6      0        1  3.19e+09  0.00e+00  6.27e+09 -2.59e-06 -5.87e-18  2.61e-06  0.00e+00  0.00e+00  0.00e+00 -3.07e-05 -2.54e-17  1.05e-05  6.47e-06  1.95e-05  1.03e+00  6.26e+05 
3.20e+14 7.72e+14   43    7      0        0  3.10e+09  0.00e+00  5.30e+09 -6.06e-07  3.43e-17  2.35e-06  0.00e+00  0.00e+00  0.00e+00 -1.74e-05  5.02e-17  8.46e-06  6.10e-06  1.27e-05  1.02e+00  6.26e+05 
3.60e+14 7.54e+14   43    8      0        0  3.09e+09  0.00e+00  4.70e+09  1.12e-06  1.82e-17  1.37e-06  0.00e+00  0.00e+00  0.00e+00 -1.10e-05  2.68e-17  6.50e-06  7.31e-06  9.30e-06  1.02e+00  6.26e+05 
3.99e+14 7.34e+14   43    9      0        0  3.15e+09  0.00e+00  4.26e+09  2.68e-06  3.63e-17  7.85e-07  0.00e+00  0.00e+00  0.00e+00 -8.37e-06  5.39e-17  5.71e-06  8.42e-06  8.28e-06  1.02e+00  6.26e+05 
4.36e+14 7.12e+14   43   10      0        0  3.26e+09  0.00e+00  3.87e+09  3.57e-06  5.23e-18  6.70e-07  0.00e+00  0.00e+00  0.00e+00 -7.43e-06 -9.99e-18  5.54e-06  8.79e-06  8.07e-06  1.01e+00  6.26e+05 
4.73e+14 6.88e+14   43   11      0        0  3.38e+09  0.00e+00  3.50e+09  3.59e-06  1.42e-18  7.77e-07  0.00e+00  0.00e+00  0.00e+00 -7.56e-06  2.18e-17  5.56e-06  8.40e-06  8.10e-06  1.01e+00  6.26e+05 
5.09e+14 6.63e+14   43   12      0        0  3.48e+09  0.00e+00  3.10e+09  2.55e-06  2.89e-17  1.42e-06  0.00e+00  0.00e+00  0.00e+00 -8.17e-06  5.69e-18  6.11e-06  7.41e-06  8.14e-06  1.01e+00  6.26e+05 
5.42e+14 6.35e+14   43   13      0        0  3.49e+09  0.00e+00  2.65e+09  6.21e-07 -3.59e-17  2.88e-06  0.00e+00  0.00e+00  0.00e+00 -8.93e-06 -1.70e-17  7.00e-06  6.57e-06  8.21e-06  1.01e+00  6.26e+05 
5.75e+14 6.06e+14   43   14      0        0  3.38e+09  0.00e+00  2.15e+09 -6.58e-07  2.05e-17  4.19e-06  0.00e+00  0.00e+00  0.00e+00 -8.69e-06 -4.71e-19  7.46e-06  6.90e-06  8.04e-06  1.01e+00  6.26e+05 
6.06e+14 5.75e+14   43   15      0        0  3.22e+09  0.00e+00  1.70e+09 -2.84e-07  1.17e-18  4.57e-06  0.00e+00  0.00e+00  0.00e+00 -7.28e-06 -4.69e-18  6.96e-06  7.04e-06  7.20e-06  1.01e+00  6.26e+05 
6.35e+14 5.42e+14   43   16      0        0  3.10e+09  0.00e+00  1.31e+09  7.81e-07  1.92e-17  4.13e-06  0.00e+00  0.00e+00  0.00e+00 -5.63e-06  1.93e-18  6.19e-06  7.36e-06  6.29e-06  1.01e+00  6.26e+05 
6.63e+14 5.09e+14   43   17      0        0  3.01e+09  0.00e+00  9.95e+08  1.89e-06 -2.34e-18  4.10e-06  0.00e+00  0.00e+00  0.00e+00 -4.38e-06  1.23e-18  5.49e-06  7.32e-06  5.50e-06  1.01e+00  6.26e+05 
6.88e+14 4.73e+14   43   18      0        0  2.93e+09  0.00e+00  7.22e+08  2.49e-06  9.46e-18  4.43e-06  0.00e+00  0.00e+00  0.00e+00 -3.71e-06  1.93e-18  5.19e-06  7.31e-06  5.23e-06  1.01e+00  6.26e+05 
7.12e+14 4.36e+14   43   19      0        0  2.84e+09  0.00e+00  4.59e+08  2.46e-06 -2.90e-17  4.94e-06  0.00e+00  0.00e+00  0.00e+00 -3.45e-06 -3.24e-18  4.89e-06  6.96e-06  5.10e-06  1.00e+00  6.26e+05 
7.34e+14 3.99e+14   43   20      0        2  2.70e+09  0.00e+00  2.19e+08  2.22e-06  1.96e-17  5.85e-06  0.00e+00  0.00e+00  0.00e+00 -3.06e-06  2.84e-19  4.44e-06  6.44e-06  5.11e-06  1.00e+00  6.26e+05 
7.54e+14 3.60e+14   43   21      0        2  2.51e+09  0.00e+00  6.38e+06  2.13e-06 -8.85e-18  6.49e-06  0.00e+00  0.00e+00  0.00e+00 -2.43e-06 -2.05e-20  3.92e-06  5.90e-06  5.24e-06  1.00e+00  6.26e+05 
